geoid,pct_black,pct_white,median_income,total_race_pop,black_pop,white_pop,pct_hispanic,pct_under18,pct_65plus,median_age,pct_bachelors_plus,pct_poverty
24510130806,0.11523687580025609,0.7477592829705506,109617.0,1562.0,180.0,1168.0,0.04353393085787452,0.09282970550576185,0.15364916773367476,44.4,0.6379955123410621,0.12101910828025478
24510140100,0.2841191066997519,0.5029776674937966,67462.0,4030.0,1145.0,2027.0,0.02382133995037221,0.051364764267990075,0.2230769230769231,40.8,0.5746140651801029,0.16570561456752655
24510140200,0.8159329140461216,0.0939203354297694,41270.0,2385.0,1946.0,224.0,0.039832285115303984,0.21132075471698114,0.15052410901467506,31.3,0.1704756022235948,0.5023060796645702
24510140300,0.8739108149666838,0.0937980522808816,45862.0,1951.0,1705.0,183.0,0.028703229113275244,0.12352639671963096,0.18810866222450026,47.7,0.27391874180865006,0.2096360840594567
24510150100,0.9238182652592932,0.04956402019274897,33973.0,2179.0,2013.0,108.0,0.006883891693437357,0.23634694814134924,0.13630105553005967,43.1,0.09673202614379085,0.3483249196879302
24510150200,0.9865168539325843,0.0,45556.0,2225.0,2195.0,0.0,0.0,0.16853932584269662,0.16674157303370787,44.1,0.013087447947650209,0.28793418647166363
24510150300,0.9896049896049897,0.008316008316008316,20469.0,1443.0,1428.0,12.0,0.0,0.2591822591822592,0.10464310464310464,38.1,0.12172088142707241,0.47401247401247404
24510150400,0.9238270954138113,0.048497627833421195,36058.0,3794.0,3505.0,184.0,0.011597258829731154,0.20242488139167106,0.2140221402214022,33.6,0.08092983211364614,0.30146163215590743
24510150500,0.8775981524249422,0.01212471131639723,41354.0,1732.0,1520.0,21.0,0.06004618937644342,0.24480369515011546,0.17263279445727484,34.2,0.20365296803652969,0.3210161662817552
24510150600,0.9732267037552156,0.014951321279554937,31709.0,2876.0,2799.0,43.0,0.00521557719054242,0.17593880389429764,0.10152990264255911,33.1,0.08652792990142388,0.27927298147500873
24510150701,0.9663265306122449,0.0,61033.0,1960.0,1894.0,0.0,0.013265306122448979,0.21275510204081632,0.14234693877551022,35.4,0.30021291696238467,0.14642857142857144
24510150702,0.9335311572700297,0.0,42400.0,1685.0,1573.0,0.0,0.020178041543026708,0.1798219584569733,0.27359050445103855,53.8,0.1520882584712372,0.3591635916359164
24510150800,0.8914780292942743,0.02729693741677763,60439.0,4506.0,4017.0,123.0,0.01708832667554372,0.2403462050599201,0.1835330670217488,40.9,0.20819112627986347,0.26080143272890083
24510150900,0.7224770642201835,0.05242463958060288,77604.0,3052.0,2205.0,160.0,0.2244429882044561,0.28014416775884665,0.14941022280471822,34.5,0.2622263623660922,0.1657929226736566
24510151000,0.9052669422973216,0.037210138414524536,43583.0,5563.0,5036.0,207.0,0.05177062735933849,0.2142728743483732,0.15279525435915872,37.6,0.14492753623188406,0.24912410105107874
24510151100,0.9118361679972232,0.027421034363068378,53430.0,5762.0,5254.0,158.0,0.024991322457480043,0.07844498438042347,0.2495661228740021,52.6,0.3312296416938111,0.18871527777777777
24510151200,0.9568408690546095,0.02201996476805637,36899.0,3406.0,3259.0,75.0,0.0,0.22783323546682324,0.2566059894304169,51.9,0.1306750888274773,0.2384028185554903
24510151300,0.8736478711162255,0.06352128883774454,43138.0,4345.0,3796.0,276.0,0.03590333716915996,0.24004602991944765,0.21012658227848102,39.3,0.17244796828543113,0.2724121996303142
24510160100,0.7608825283243887,0.06738223017292785,25294.0,1677.0,1276.0,113.0,0.08706022659511031,0.2003577817531306,0.26475849731663686,41.6,0.1517655897821187,0.37209302325581395
24510160200,0.9612362493452069,0.03300157150340492,34375.0,1909.0,1835.0,63.0,0.029858564693556838,0.16657936092194867,0.18438973284442117,42.6,0.16631280962491155,0.3279203771608172
24510160300,0.88745148771022,0.055627425614489,21853.0,1546.0,1372.0,86.0,0.0,0.1759379042690815,0.333117723156533,58.3,0.05288852725793328,0.2761299435028249
24510160400,0.9497936726272352,0.0,34740.0,1454.0,1381.0,0.0,0.0,0.20839064649243466,0.1767537826685007,49.1,0.03508771929824561,0.2579092159559835
24510160500,0.991723641597697,0.0,37763.0,2779.0,2756.0,0.0,0.0,0.16768621806405182,0.16012954300107954,42.1,0.04916553901668922,0.28895286074127385
24510160600,0.928817451205511,0.05204745503252966,33088.0,2613.0,2427.0,136.0,0.0,0.19862227324913892,0.16762342135476463,41.3,0.10694374049670552,0.1885846509834169
24510160700,0.9358024691358025,0.0,48028.0,3645.0,3411.0,0.0,0.050205761316872426,0.26227709190672155,0.21316872427983538,34.4,0.0727502102607233,0.2578875171467764
24510160801,0.8530487804878049,0.03201219512195122,42255.0,3280.0,2798.0,105.0,0.06067073170731707,0.21371951219512195,0.19908536585365855,38.7,0.07384488448844885,0.23597560975609755
24510160802,0.9930291508238276,0.0006337135614702154,47019.0,3156.0,3134.0,2.0,0.0,0.3564638783269962,0.15684410646387834,33.2,0.14162162162162162,0.31698717948717947
24510170100,0.7174246295350025,0.19621870209504344,41764.0,1957.0,1404.0,384.0,0.045988758303525806,0.23607562595809914,0.07204905467552376,32.2,0.29523809523809524,0.28049408131755016
24510170200,0.8951682484900777,0.07592752372735116,13628.0,2318.0,2075.0,176.0,0.0056082830025884385,0.2981018119068162,0.09706643658326143,31.6,0.09251700680272108,0.5819672131147541
24510170300,0.9433281813498197,0.0,24622.0,1941.0,1831.0,0.0,0.02627511591962906,0.2735703245749614,0.14013395157135497,36.2,0.1079136690647482,0.33075734157650694
24510180300,0.6735052754982415,0.268464243845252,63297.0,1706.0,1149.0,458.0,0.017584994138335287,0.22098475967174677,0.044548651817116064,29.8,0.48854262144821264,0.24794841735052756
24510190100,0.8390390390390391,0.06966966966966967,28059.0,1665.0,1397.0,116.0,0.00960960960960961,0.16696696696696697,0.10750750750750751,41.8,0.09171075837742504,0.32852852852852854
24510190200,0.43537820131030375,0.3269803454437165,72953.0,1679.0,731.0,549.0,0.18284693269803454,0.1756998213222156,0.1375818939845146,41.7,0.34068627450980393,0.1179273377010125
24510190300,0.6611842105263158,0.18280075187969924,44327.0,2128.0,1407.0,389.0,0.11795112781954888,0.2744360902255639,0.1325187969924812,34.0,0.15340086830680175,0.16090297790585975
24510200100,0.9551601423487545,0.009252669039145907,,1405.0,1342.0,13.0,0.02491103202846975,0.1786476868327402,0.13594306049822064,40.5,0.07389635316698656,0.28745519713261647
24510200200,0.8637223974763407,0.02145110410094637,26836.0,1585.0,1369.0,34.0,0.08895899053627761,0.1974763406940063,0.29526813880126185,46.9,0.03360581289736603,0.4580441640378549
24510200300,0.6458546571136131,0.2835209825997953,48344.0,977.0,631.0,277.0,0.0,0.12589559877175024,0.14124872057318322,43.4,0.05328376703841388,0.32753326509723646
24510200400,0.8976793248945147,0.07383966244725738,41941.0,948.0,851.0,70.0,0.0,0.19514767932489452,0.24578059071729957,56.7,0.07252440725244072,0.17827004219409281
24510200500,0.6324556689951639,0.18645889306824287,32697.0,1861.0,1177.0,347.0,0.1676518001074691,0.24395486297689414,0.13111230521225148,47.1,0.009502923976608187,0.4588930682428802
24510200600,0.6965046888320545,0.10528559249786872,50884.0,2346.0,1634.0,247.0,0.1257459505541347,0.3030690537084399,0.08610400682011936,37.0,0.11147757255936676,0.21969045571797077
